hunt_code,field_name,feeder_source_file,feeder_value,target_value,comparison_status,notes
EL3008,display_odds_pct,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,,,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
EL3008,p_draw_mean,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,,,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
EL3008,p_draw_p10,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,,,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
EL3008,p_draw_p90,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,,,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
EL3008,point_pool_zone,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,,,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
EL3008,guaranteed_at_2026,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,,,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
EL3008,permits_2026_res,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_unit_reference_linked.csv,,,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
EL3008,permits_2026_nr,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_unit_reference_linked.csv,,,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
EL3008,permits_2026_total,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_unit_reference_linked.csv,16,,MISSING_IN_TARGET,"Feeder had value, target missing."
EL3008,harvest_success_pct,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_unit_reference_linked.csv,,,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
EL3008,average_days_hunted,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_unit_reference_linked.csv,,,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
EL3008,average_harvest_age,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,7.7,7.7,MATCH,Feeder values preserved in target set.
EL3008,current_age_3yr_average,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,,,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
EL3008,management_objective_type,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_master_enriched.csv,,Elk LE Age Objective,REVIEW_REQUIRED,Feeder unavailable: LFS_POINTER_LOCAL_SOURCE_UNAVAILABLE
EL3008,management_objective_range,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_master_enriched.csv,,5.5 to 7 years avg harvested bull age,REVIEW_REQUIRED,Feeder unavailable: LFS_POINTER_LOCAL_SOURCE_UNAVAILABLE
EL3008,management_direction,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_master_enriched.csv,,Above Objective,REVIEW_REQUIRED,Feeder unavailable: LFS_POINTER_LOCAL_SOURCE_UNAVAILABLE
EL3008,availability_status,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/draw_reality_engine.csv,,,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
EL3008,dwr_result_display,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,,,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
EL3009,hunt_name,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_master_enriched.csv,,"La Sal, La Sal Mtns",REVIEW_REQUIRED,Feeder unavailable: LFS_POINTER_LOCAL_SOURCE_UNAVAILABLE
EL3009,species,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_master_enriched.csv,,Elk,REVIEW_REQUIRED,Feeder unavailable: LFS_POINTER_LOCAL_SOURCE_UNAVAILABLE
EL3009,weapon,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_master_enriched.csv,,Archery,REVIEW_REQUIRED,Feeder unavailable: LFS_POINTER_LOCAL_SOURCE_UNAVAILABLE
EL3009,hunt_type,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_master_enriched.csv,,Limited Entry - Private Land Only,REVIEW_REQUIRED,Feeder unavailable: LFS_POINTER_LOCAL_SOURCE_UNAVAILABLE
EL3009,residency,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,Nonresident|Resident,Nonresident|Resident,MATCH,Feeder values preserved in target set.
EL3009,draw_pool,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,standard,standard,MATCH,Feeder values preserved in target set.
EL3009,points,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,0|1|10|11|12|13|...(+27 more),0|1|10|11|12|13|...(+27 more),MATCH,Feeder values preserved in target set.
EL3009,draw_outlook,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,INSUFFICIENT DATA,INSUFFICIENT DATA,MATCH,Feeder values preserved in target set.
EL3009,status,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,INSUFFICIENT DATA,INSUFFICIENT DATA,MATCH,Feeder values preserved in target set.
EL3009,trend,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,YELLOW,YELLOW,MATCH,Feeder values preserved in target set.
EL3009,display_odds_pct,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,,,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
EL3009,p_draw_mean,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,,,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
EL3009,p_draw_p10,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,,,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
EL3009,p_draw_p90,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,,,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
EL3009,point_pool_zone,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,,,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
EL3009,guaranteed_at_2026,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,,,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
EL3009,permits_2026_res,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_unit_reference_linked.csv,,,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
EL3009,permits_2026_nr,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_unit_reference_linked.csv,,,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
EL3009,permits_2026_total,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_unit_reference_linked.csv,16,,MISSING_IN_TARGET,"Feeder had value, target missing."
EL3009,harvest_success_pct,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_unit_reference_linked.csv,,,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
EL3009,average_days_hunted,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_unit_reference_linked.csv,,,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
EL3009,average_harvest_age,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,5.7,5.7,MATCH,Feeder values preserved in target set.
EL3009,current_age_3yr_average,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,,,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
EL3009,management_objective_type,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_master_enriched.csv,,Elk LE Age Objective,REVIEW_REQUIRED,Feeder unavailable: LFS_POINTER_LOCAL_SOURCE_UNAVAILABLE
EL3009,management_objective_range,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_master_enriched.csv,,5.5 to 7 years avg harvested bull age,REVIEW_REQUIRED,Feeder unavailable: LFS_POINTER_LOCAL_SOURCE_UNAVAILABLE
EL3009,management_direction,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_master_enriched.csv,,Meeting Objective,REVIEW_REQUIRED,Feeder unavailable: LFS_POINTER_LOCAL_SOURCE_UNAVAILABLE
EL3009,availability_status,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/draw_reality_engine.csv,,,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
EL3009,dwr_result_display,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,,,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
EL3010,hunt_name,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_master_enriched.csv,,Monroe,REVIEW_REQUIRED,Feeder unavailable: LFS_POINTER_LOCAL_SOURCE_UNAVAILABLE
EL3010,species,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_master_enriched.csv,,Elk,REVIEW_REQUIRED,Feeder unavailable: LFS_POINTER_LOCAL_SOURCE_UNAVAILABLE
EL3010,weapon,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_master_enriched.csv,,Archery,REVIEW_REQUIRED,Feeder unavailable: LFS_POINTER_LOCAL_SOURCE_UNAVAILABLE
EL3010,hunt_type,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_master_enriched.csv,,Limited Entry - Private Land Only,REVIEW_REQUIRED,Feeder unavailable: LFS_POINTER_LOCAL_SOURCE_UNAVAILABLE
EL3010,residency,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,Nonresident|Resident,Nonresident|Resident,MATCH,Feeder values preserved in target set.
EL3010,draw_pool,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,standard,standard,MATCH,Feeder values preserved in target set.
EL3010,points,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,0|1|10|11|12|13|...(+27 more),0|1|10|11|12|13|...(+27 more),MATCH,Feeder values preserved in target set.
EL3010,draw_outlook,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,INSUFFICIENT DATA,INSUFFICIENT DATA,MATCH,Feeder values preserved in target set.
EL3010,status,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,INSUFFICIENT DATA,INSUFFICIENT DATA,MATCH,Feeder values preserved in target set.
EL3010,trend,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,YELLOW,YELLOW,MATCH,Feeder values preserved in target set.
EL3010,display_odds_pct,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,,,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
EL3010,p_draw_mean,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,,,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
EL3010,p_draw_p10,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,,,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
EL3010,p_draw_p90,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,,,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
EL3010,point_pool_zone,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,,,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
EL3010,guaranteed_at_2026,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,,,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
EL3010,permits_2026_res,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_unit_reference_linked.csv,,,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
EL3010,permits_2026_nr,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_unit_reference_linked.csv,,,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
EL3010,permits_2026_total,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_unit_reference_linked.csv,16,,MISSING_IN_TARGET,"Feeder had value, target missing."
EL3010,harvest_success_pct,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_unit_reference_linked.csv,,,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
EL3010,average_days_hunted,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_unit_reference_linked.csv,,,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
EL3010,average_harvest_age,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,9.1,9.1,MATCH,Feeder values preserved in target set.
EL3010,current_age_3yr_average,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,,,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
EL3010,management_objective_type,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_master_enriched.csv,,Elk LE Age Objective,REVIEW_REQUIRED,Feeder unavailable: LFS_POINTER_LOCAL_SOURCE_UNAVAILABLE
EL3010,management_objective_range,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_master_enriched.csv,,5.5 to 7 years avg harvested bull age,REVIEW_REQUIRED,Feeder unavailable: LFS_POINTER_LOCAL_SOURCE_UNAVAILABLE
EL3010,management_direction,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_master_enriched.csv,,Above Objective,REVIEW_REQUIRED,Feeder unavailable: LFS_POINTER_LOCAL_SOURCE_UNAVAILABLE
EL3010,availability_status,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/draw_reality_engine.csv,,,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
EL3010,dwr_result_display,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,,,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
EL3011,hunt_name,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_master_enriched.csv,,Mt Dutton,REVIEW_REQUIRED,Feeder unavailable: LFS_POINTER_LOCAL_SOURCE_UNAVAILABLE
EL3011,species,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_master_enriched.csv,,Elk,REVIEW_REQUIRED,Feeder unavailable: LFS_POINTER_LOCAL_SOURCE_UNAVAILABLE
EL3011,weapon,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_master_enriched.csv,,Archery,REVIEW_REQUIRED,Feeder unavailable: LFS_POINTER_LOCAL_SOURCE_UNAVAILABLE
EL3011,hunt_type,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_master_enriched.csv,,Limited Entry - Private Land Only,REVIEW_REQUIRED,Feeder unavailable: LFS_POINTER_LOCAL_SOURCE_UNAVAILABLE
EL3011,residency,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,Nonresident|Resident,Nonresident|Resident,MATCH,Feeder values preserved in target set.
EL3011,draw_pool,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,standard,standard,MATCH,Feeder values preserved in target set.
EL3011,points,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,0|1|10|11|12|13|...(+27 more),0|1|10|11|12|13|...(+27 more),MATCH,Feeder values preserved in target set.
EL3011,draw_outlook,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,INSUFFICIENT DATA,INSUFFICIENT DATA,MATCH,Feeder values preserved in target set.
EL3011,status,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,INSUFFICIENT DATA,INSUFFICIENT DATA,MATCH,Feeder values preserved in target set.
EL3011,trend,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,YELLOW,YELLOW,MATCH,Feeder values preserved in target set.
EL3011,display_odds_pct,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,,,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
EL3011,p_draw_mean,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,,,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
EL3011,p_draw_p10,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,,,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
EL3011,p_draw_p90,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,,,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
EL3011,point_pool_zone,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,,,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
EL3011,guaranteed_at_2026,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,,,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
EL3011,permits_2026_res,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_unit_reference_linked.csv,,,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
EL3011,permits_2026_nr,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_unit_reference_linked.csv,,,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
EL3011,permits_2026_total,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_unit_reference_linked.csv,16,,MISSING_IN_TARGET,"Feeder had value, target missing."
EL3011,harvest_success_pct,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_unit_reference_linked.csv,,,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
EL3011,average_days_hunted,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_unit_reference_linked.csv,,,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
EL3011,average_harvest_age,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,7.8,7.8,MATCH,Feeder values preserved in target set.
EL3011,current_age_3yr_average,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,,,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
EL3011,management_objective_type,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_master_enriched.csv,,Elk LE Age Objective,REVIEW_REQUIRED,Feeder unavailable: LFS_POINTER_LOCAL_SOURCE_UNAVAILABLE
EL3011,management_objective_range,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_master_enriched.csv,,5.5 to 7 years avg harvested bull age,REVIEW_REQUIRED,Feeder unavailable: LFS_POINTER_LOCAL_SOURCE_UNAVAILABLE
EL3011,management_direction,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_master_enriched.csv,,Above Objective,REVIEW_REQUIRED,Feeder unavailable: LFS_POINTER_LOCAL_SOURCE_UNAVAILABLE
EL3011,availability_status,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/draw_reality_engine.csv,,,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
EL3011,dwr_result_display,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,,,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
EL3013,hunt_name,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_master_enriched.csv,,"North Slope, Three Corners",REVIEW_REQUIRED,Feeder unavailable: LFS_POINTER_LOCAL_SOURCE_UNAVAILABLE
EL3013,species,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_master_enriched.csv,,Elk,REVIEW_REQUIRED,Feeder unavailable: LFS_POINTER_LOCAL_SOURCE_UNAVAILABLE
EL3013,weapon,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_master_enriched.csv,,Archery,REVIEW_REQUIRED,Feeder unavailable: LFS_POINTER_LOCAL_SOURCE_UNAVAILABLE
EL3013,hunt_type,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_master_enriched.csv,,Limited Entry - Private Land Only,REVIEW_REQUIRED,Feeder unavailable: LFS_POINTER_LOCAL_SOURCE_UNAVAILABLE
EL3013,residency,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,Nonresident|Resident,Nonresident|Resident,MATCH,Feeder values preserved in target set.
EL3013,draw_pool,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,standard,standard,MATCH,Feeder values preserved in target set.
EL3013,points,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,0|1|10|11|12|13|...(+27 more),0|1|10|11|12|13|...(+27 more),MATCH,Feeder values preserved in target set.
EL3013,draw_outlook,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,INSUFFICIENT DATA,INSUFFICIENT DATA,MATCH,Feeder values preserved in target set.
EL3013,status,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,INSUFFICIENT DATA,INSUFFICIENT DATA,MATCH,Feeder values preserved in target set.
EL3013,trend,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,YELLOW,YELLOW,MATCH,Feeder values preserved in target set.
EL3013,display_odds_pct,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,,,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
EL3013,p_draw_mean,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,,,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
EL3013,p_draw_p10,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,,,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
EL3013,p_draw_p90,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,,,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
EL3013,point_pool_zone,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,,,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
EL3013,guaranteed_at_2026,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,,,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
EL3013,permits_2026_res,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_unit_reference_linked.csv,,,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
EL3013,permits_2026_nr,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_unit_reference_linked.csv,,,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
EL3013,permits_2026_total,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_unit_reference_linked.csv,16,,MISSING_IN_TARGET,"Feeder had value, target missing."
EL3013,harvest_success_pct,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_unit_reference_linked.csv,,,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
EL3013,average_days_hunted,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_unit_reference_linked.csv,,,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
EL3013,average_harvest_age,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,5.7,5.7,MATCH,Feeder values preserved in target set.
EL3013,current_age_3yr_average,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,,,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
EL3013,management_objective_type,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_master_enriched.csv,,Elk LE Age Objective,REVIEW_REQUIRED,Feeder unavailable: LFS_POINTER_LOCAL_SOURCE_UNAVAILABLE
EL3013,management_objective_range,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_master_enriched.csv,,5.5 to 7 years avg harvested bull age,REVIEW_REQUIRED,Feeder unavailable: LFS_POINTER_LOCAL_SOURCE_UNAVAILABLE
EL3013,management_direction,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_master_enriched.csv,,Meeting Objective,REVIEW_REQUIRED,Feeder unavailable: LFS_POINTER_LOCAL_SOURCE_UNAVAILABLE
EL3013,availability_status,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/draw_reality_engine.csv,,,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
EL3013,dwr_result_display,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,,,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
EL3015,hunt_name,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_master_enriched.csv,,Panguitch Lake,REVIEW_REQUIRED,Feeder unavailable: LFS_POINTER_LOCAL_SOURCE_UNAVAILABLE
EL3015,species,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_master_enriched.csv,,Elk,REVIEW_REQUIRED,Feeder unavailable: LFS_POINTER_LOCAL_SOURCE_UNAVAILABLE
EL3015,weapon,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_master_enriched.csv,,Archery,REVIEW_REQUIRED,Feeder unavailable: LFS_POINTER_LOCAL_SOURCE_UNAVAILABLE
EL3015,hunt_type,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_master_enriched.csv,,Limited Entry - Private Land Only,REVIEW_REQUIRED,Feeder unavailable: LFS_POINTER_LOCAL_SOURCE_UNAVAILABLE
