severity,issue_type,file_path,hunt_code,details,recommended_fix
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,EL3091,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,EL3093,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,EL3096,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,EL3097,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,EL3098,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,EL3100,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,EL3126,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,EL3127,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,EL3130,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,EL3132,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,EL3135,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,EL3136,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,EL3137,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,EL3139,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,EL3142,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,EL3143,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,EL3144,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,EL3145,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,EL3146,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,EL3147,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,EL3148,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,EL3149,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,EL3150,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,EL3151,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,EL3152,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,EL3153,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,EL3154,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,EL3155,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,EL3158,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,EL3159,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,EL3160,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,EL3161,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,EL3162,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,EL3163,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,EL3164,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,EL3166,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,EL3167,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,EL3168,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,EL3169,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,EL3170,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,EL3171,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,EL3172,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,EL3173,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,EL3174,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,EL3175,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,EL3176,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,EL3177,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,EL3179,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,EL3180,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,EL3181,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,EL3182,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,EL3183,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,EL3184,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,EL3185,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,EL3186,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,EL3187,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,EL3188,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,EL3189,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,EL3190,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,EL3191,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,EL3192,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,EL3193,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,EL3194,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,EL3195,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,EL3196,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,EL3197,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,EL3198,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,EL3199,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,EL3205,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,EL3208,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,EL3210,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,LD1001,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,LD1004,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,LD1006,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,LD1019,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,LD1023,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,LD1108,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,LO0008,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,LO0009,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,LO0010,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,LO0011,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,LO0012,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,LO0013,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,LO0014,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,LO0015,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,LO1501,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,LO1502,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,LO1503,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,LO1504,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,LO1506,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,LO1508,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,LO1509,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,LO1510,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,LO1511,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,LO1512,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,LO1513,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,LO1514,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,LO1516,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,LO1517,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,LO1518,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,LO1519,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,LO1521,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,LO1522,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,LO1523,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,LO1524,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,LO1525,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,LO1526,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,LO1529,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,LO1531,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,LO1533,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,LO1534,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,LO1536,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,LO1538,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,LO1539,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,LO1540,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,LO1541,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,LO1542,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,LO1543,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,LO1544,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,LO1546,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,LO1547,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,LO1549,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,LO1551,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,LO1552,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,LO1553,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,LO1554,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,LO1555,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,LO1556,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,LO1559,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,LO1561,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,LO1563,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,LO1564,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,LO1566,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,LO1568,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,LO1569,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,LO1570,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,LO1571,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,LO1572,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,LO1573,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,LO1574,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,LO1576,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,LO1577,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,LO1579,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,LO1581,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,LO1582,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,LO1583,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,LO1584,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,LO1585,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,LO1586,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,LO1589,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,LO1591,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,LO1592,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,LO1593,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,LO1594,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,LO1595,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,LO1596,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,LO1597,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,LO1598,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,LO1599,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,LO1600,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
