hunt_code,hunt_name,species,sex_type,weapon,hunt_type,season,database_allotment_2026_res,database_allotment_2026_nr,database_allotment_2026_total,recommended_res,recommended_nr,recommended_total,database_alignment,reconciliation_status,winner_source,confidence,source_support_count,source_presence,conflicting_sources,recommended_action,decision_reason,hanumber_status,hunttable_status,utahdraws_status,buck_deer_status,database_status
EL3194,San Juan Bull Elk,Elk,Bull,Any Legal Weapon,Limited Entry - Private Land Only,Oct 04 2025 - Oct 16 2025 - Private Land Only,,,,,,,NOT_COMPARED,NO_RECONCILIATION_REVIEW,NONE,NO_PERMIT_VALUE,0,HANUMBER|HUNTTABLE|DATABASE,,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,NO_QUOTA_PUBLISHED
EL3195,Diamond Mtn,Elk,Bull,Archery,Limited Entry - Private Land Only,Nov 29 2025 - Dec 14 2025 - Private Land Only,,,,,,,NOT_COMPARED,NO_RECONCILIATION_REVIEW,NONE,NO_PERMIT_VALUE,0,HANUMBER|HUNTTABLE|DATABASE,,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,NO_QUOTA_PUBLISHED
EL3196,Diamond Mtn,Elk,Bull,Any Legal Weapon,Limited Entry - Private Land Only,Nov 08 2025 - Nov 16 2025 - Private Land Only,,,,,,,NOT_COMPARED,NO_RECONCILIATION_REVIEW,NONE,NO_PERMIT_VALUE,0,HANUMBER|HUNTTABLE|DATABASE,,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,NO_QUOTA_PUBLISHED
EL3197,"Southwest Desert, South",Elk,Bull,Archery,Limited Entry - Private Land Only,Nov 29 2025 - Dec 14 2025 - Private Land Only,,,,,,,NOT_COMPARED,NO_RECONCILIATION_REVIEW,NONE,NO_PERMIT_VALUE,0,HANUMBER|HUNTTABLE|DATABASE,,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,NO_QUOTA_PUBLISHED
EL3198,"Southwest Desert, South",Elk,Bull,Any Legal Weapon,Limited Entry - Private Land Only,Oct 04 2025 - Oct 16 2025 - Private Land Only,,,,,,,NOT_COMPARED,NO_RECONCILIATION_REVIEW,NONE,NO_PERMIT_VALUE,0,HANUMBER|HUNTTABLE|DATABASE,,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,NO_QUOTA_PUBLISHED
EL3199,Wasatch Mtns,Elk,Bull,Archery,Limited Entry - Private Land Only,Nov 29 2025 - Dec 14 2025 - Private Land Only,,,,,,,NOT_COMPARED,NO_RECONCILIATION_REVIEW,NONE,NO_PERMIT_VALUE,0,HANUMBER|HUNTTABLE|DATABASE,,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,NO_QUOTA_PUBLISHED
EL3205,East Canyon,Elk,Bull,"HAMSS (Handgun, Archery, Muzzleloader, Shotgun or Straight-walled rifle)",Limited Entry - Private Land Only,Dec 20 2025 - Dec 28 2025 - Private Land Only,,,,,,,NOT_COMPARED,NO_RECONCILIATION_REVIEW,NONE,NO_PERMIT_VALUE,0,HANUMBER|HUNTTABLE|DATABASE,,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,NO_QUOTA_PUBLISHED
EL3208,Morgan-South Rich,Elk,Bull,Any Legal Weapon (Late),Limited Entry - Private Land Only,Dec 20 2025 - Dec 28 2025 - Private Land Only,,,,,,,NOT_COMPARED,NO_RECONCILIATION_REVIEW,NONE,NO_PERMIT_VALUE,0,HANUMBER|HUNTTABLE|DATABASE,,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,NO_QUOTA_PUBLISHED
EL3210,"North Slope, Three Corners",Elk,Bull,Any Legal Weapon,Limited Entry - Private Land Only,Sept 17 2025 - Sept 21 2025 - Private Land Only,,,,,,,NOT_COMPARED,NO_RECONCILIATION_REVIEW,NONE,NO_PERMIT_VALUE,0,HANUMBER|HUNTTABLE|DATABASE,,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,NO_QUOTA_PUBLISHED
EX1000,Elk Extended Archery,Elk,Hunters Choice,Archery,Extended Archery,"Aug 15 - Dec 15, 2026 | West Cache Aug 15, 2026 - Jan 31, 2027",,,,,,,NOT_COMPARED,NO_RECONCILIATION_REVIEW,NONE,NO_PERMIT_VALUE,0,HANUMBER|HUNTTABLE|DATABASE,,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,NO_QUOTA_PUBLISHED
LD1001,Paunsaugunt - Private Land Only,Deer,Buck,Archery,Limited Entry - Private Land Only,Aug 16 2025 - Sept 12 2025 - Private Land Only,,,,,,,NOT_COMPARED,NO_RECONCILIATION_REVIEW,NONE,NO_PERMIT_VALUE,0,HANUMBER|HUNTTABLE|BUCK_DEER|DATABASE,,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,NO_QUOTA_PUBLISHED
LD1004,Paunsaugunt - Private Land Only,Deer,Buck,Any Legal Weapon,Limited Entry - Private Land Only,Oct 18 2025 - Oct 31 2025 - Private Land Only,,,,,,,NOT_COMPARED,NO_RECONCILIATION_REVIEW,NONE,NO_PERMIT_VALUE,0,HANUMBER|HUNTTABLE|BUCK_DEER|DATABASE,,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,NO_QUOTA_PUBLISHED
LD1006,Paunsaugunt - Private Land Only,Deer,Buck,Muzzleloader,Limited Entry - Private Land Only,Sept 24 2025 - Oct 02 2025 - Private Land Only,,,,,,,NOT_COMPARED,NO_RECONCILIATION_REVIEW,NONE,NO_PERMIT_VALUE,0,HANUMBER|HUNTTABLE|BUCK_DEER|DATABASE,,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,NO_QUOTA_PUBLISHED
LD1019,"Fillmore, Oak Creek LE - Private Land Only",Deer,Buck,Any Legal Weapon,Limited Entry - Private Land Only,Oct 18 2025 - Oct 26 2025 - Private Land Only,,,,,,,NOT_COMPARED,NO_RECONCILIATION_REVIEW,NONE,NO_PERMIT_VALUE,0,HANUMBER|HUNTTABLE|BUCK_DEER|DATABASE,,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,NO_QUOTA_PUBLISHED
LD1023,Diamond Mtn - Private Land Only,Deer,Buck,Any Legal Weapon,Limited Entry - Private Land Only,Oct 18 2025 - Oct 26 2025 - Private Land Only,,,,,,,NOT_COMPARED,NO_RECONCILIATION_REVIEW,NONE,NO_PERMIT_VALUE,0,HANUMBER|HUNTTABLE|BUCK_DEER|DATABASE,,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,NO_QUOTA_PUBLISHED
LD1108,Thousand Lakes - Private Land Only,Deer,Buck,Restricted Rifle,Limited Entry - Private Land Only,Oct 18 2025 - Oct 26 2025 - Private Land Only,,,,,,,NOT_COMPARED,NO_RECONCILIATION_REVIEW,NONE,NO_PERMIT_VALUE,0,HANUMBER|HUNTTABLE|BUCK_DEER|DATABASE,,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,NO_QUOTA_PUBLISHED
LO0008,Diamond Mtn Landowner Association,Deer,Buck,Archery,Limited Entry - Private Land Only,Aug 15 2026 - Sept 11 2026 - Valid only on property enrolled in the Diamond Mtn LOA,,,,,,,NOT_COMPARED,NO_RECONCILIATION_REVIEW,NONE,NO_PERMIT_VALUE,0,HANUMBER|HUNTTABLE|BUCK_DEER|DATABASE,,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,NO_QUOTA_PUBLISHED
LO0009,Diamond Mtn Landowner Association,Deer,Buck,Any Legal Weapon,Limited Entry - Private Land Only,Oct 17 2026 - Oct 25 2026 - Valid only on property enrolled in the Diamond Mtn LOA,,,,,,,NOT_COMPARED,NO_RECONCILIATION_REVIEW,NONE,NO_PERMIT_VALUE,0,HANUMBER|HUNTTABLE|BUCK_DEER|DATABASE,,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,NO_QUOTA_PUBLISHED
LO0010,Diamond Mtn Landowner Association,Deer,Buck,Muzzleloader,Limited Entry - Private Land Only,Sept 23 2026 - Oct 01 2026 - Valid only on property enrolled in the Diamond Mtn LOA,,,,,,,NOT_COMPARED,NO_RECONCILIATION_REVIEW,NONE,NO_PERMIT_VALUE,0,HANUMBER|HUNTTABLE|BUCK_DEER|DATABASE,,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,NO_QUOTA_PUBLISHED
LO0011,Diamond Mtn Landowner Association,Elk,Bull,Archery,Limited Entry - Private Land Only,Aug 15 2026 - Sept 15 2026 - Valid only on property enrolled in the Diamond Mtn LOA,,,,,,,NOT_COMPARED,NO_RECONCILIATION_REVIEW,NONE,NO_PERMIT_VALUE,0,HANUMBER|HUNTTABLE|DATABASE,,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,NO_QUOTA_PUBLISHED
LO0012,Diamond Mtn Landowner Association,Elk,Bull,Any Legal Weapon,Limited Entry - Private Land Only,"Sept 16 - Sept 20, 2026 - Valid only on property enrolled in the Diamond Mtn LOA",,,,,,,NOT_COMPARED,NO_RECONCILIATION_REVIEW,NONE,NO_PERMIT_VALUE,0,HANUMBER|HUNTTABLE|DATABASE,,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,NO_QUOTA_PUBLISHED
LO0013,Diamond Mtn Landowner Association,Elk,Bull,Any Legal Weapon,Limited Entry - Private Land Only,"Oct 3, 2026 - Oct 15, 2026 - Valid only on property enrolled in the Diamond Mtn LOA",,,,,,,NOT_COMPARED,NO_RECONCILIATION_REVIEW,NONE,NO_PERMIT_VALUE,0,HANUMBER|HUNTTABLE|DATABASE,,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,NO_QUOTA_PUBLISHED
LO0014,Diamond Mtn Landowner Association,Elk,Bull,Muzzleloader,Limited Entry - Private Land Only,"Sept 21, 2026 - Oct 2, 2026 - Valid only on property enrolled in the Diamond Mtn LOA",,,,,,,NOT_COMPARED,NO_RECONCILIATION_REVIEW,NONE,NO_PERMIT_VALUE,0,HANUMBER|HUNTTABLE|DATABASE,,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,NO_QUOTA_PUBLISHED
LO0015,Diamond Mtn Landowner Association,Elk,Bull,Any Legal Weapon,Limited Entry - Private Land Only,Nov 07 2026 - Nov 15 2026 - Valid only on property enrolled in the Diamond Mtn LOA,,,,,,,NOT_COMPARED,NO_RECONCILIATION_REVIEW,NONE,NO_PERMIT_VALUE,0,HANUMBER|HUNTTABLE|DATABASE,,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,NO_QUOTA_PUBLISHED
LO1501,Box Elder,Deer,Buck,Archery,General Season - Private Land Only,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,,,,,,,NOT_COMPARED,NO_RECONCILIATION_REVIEW,NONE,NO_PERMIT_VALUE,0,HANUMBER|HUNTTABLE|BUCK_DEER|DATABASE,,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,
LO1502,Cache,Deer,Buck,Archery,General Season - Private Land Only,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,,,,,,,NOT_COMPARED,NO_RECONCILIATION_REVIEW,NONE,NO_PERMIT_VALUE,0,HANUMBER|HUNTTABLE|BUCK_DEER|DATABASE,,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,
LO1503,Manti/San Rafael,Deer,Buck,Archery,General Season - Private Land Only,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,,,,,,,NOT_COMPARED,NO_RECONCILIATION_REVIEW,NONE,NO_PERMIT_VALUE,0,HANUMBER|HUNTTABLE|BUCK_DEER|DATABASE,,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,
LO1504,Nebo,Deer,Buck,Archery,General Season - Private Land Only,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,,,,,,,NOT_COMPARED,NO_RECONCILIATION_REVIEW,NONE,NO_PERMIT_VALUE,0,HANUMBER|HUNTTABLE|BUCK_DEER|DATABASE,,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,
LO1506,Fillmore,Deer,Buck,Archery,General Season - Private Land Only,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,,,,,,,NOT_COMPARED,NO_RECONCILIATION_REVIEW,NONE,NO_PERMIT_VALUE,0,HANUMBER|HUNTTABLE|BUCK_DEER|DATABASE,,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,
LO1508,Kamas,Deer,Buck,Archery,General Season - Private Land Only,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,,,,,,,NOT_COMPARED,NO_RECONCILIATION_REVIEW,NONE,NO_PERMIT_VALUE,0,HANUMBER|HUNTTABLE|BUCK_DEER|DATABASE,,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,
LO1509,"La Sal, La Sal Mtns",Deer,Buck,Archery,General Season - Private Land Only,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,,,,,,,NOT_COMPARED,NO_RECONCILIATION_REVIEW,NONE,NO_PERMIT_VALUE,0,HANUMBER|HUNTTABLE|BUCK_DEER|DATABASE,,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,
LO1510,Monroe,Deer,Buck,Archery,General Season - Private Land Only,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,,,,,,,NOT_COMPARED,NO_RECONCILIATION_REVIEW,NONE,NO_PERMIT_VALUE,0,HANUMBER|HUNTTABLE|BUCK_DEER|DATABASE,,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,
LO1511,Mt Dutton,Deer,Buck,Archery,General Season - Private Land Only,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,,,,,,,NOT_COMPARED,NO_RECONCILIATION_REVIEW,NONE,NO_PERMIT_VALUE,0,HANUMBER|HUNTTABLE|BUCK_DEER|DATABASE,,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,
LO1512,Nine Mile,Deer,Buck,Archery,General Season - Private Land Only,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,,,,,,,NOT_COMPARED,NO_RECONCILIATION_REVIEW,NONE,NO_PERMIT_VALUE,0,HANUMBER|HUNTTABLE|BUCK_DEER|DATABASE,,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,
LO1513,North Slope,Deer,Buck,Archery,General Season - Private Land Only,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,,,,,,,NOT_COMPARED,NO_RECONCILIATION_REVIEW,NONE,NO_PERMIT_VALUE,0,HANUMBER|HUNTTABLE|BUCK_DEER|DATABASE,,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,
LO1514,Ogden,Deer,Buck,Archery,General Season - Private Land Only,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,,,,,,,NOT_COMPARED,NO_RECONCILIATION_REVIEW,NONE,NO_PERMIT_VALUE,0,HANUMBER|HUNTTABLE|BUCK_DEER|DATABASE,,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,
LO1516,Panguitch Lake,Deer,Buck,Archery,General Season - Private Land Only,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,,,,,,,NOT_COMPARED,NO_RECONCILIATION_REVIEW,NONE,NO_PERMIT_VALUE,0,HANUMBER|HUNTTABLE|BUCK_DEER|DATABASE,,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,
LO1517,Pine Valley,Deer,Buck,Archery,General Season - Private Land Only,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,,,,,,,NOT_COMPARED,NO_RECONCILIATION_REVIEW,NONE,NO_PERMIT_VALUE,0,HANUMBER|HUNTTABLE|BUCK_DEER|DATABASE,,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,
LO1518,Boulder/Kaiparowits,Deer,Buck,Archery,General Season - Private Land Only,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,,,,,,,NOT_COMPARED,NO_RECONCILIATION_REVIEW,NONE,NO_PERMIT_VALUE,0,HANUMBER|HUNTTABLE|BUCK_DEER|DATABASE,,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,
LO1519,Fishlake,Deer,Buck,Archery,General Season - Private Land Only,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,,,,,,,NOT_COMPARED,NO_RECONCILIATION_REVIEW,NONE,NO_PERMIT_VALUE,0,HANUMBER|HUNTTABLE|BUCK_DEER|DATABASE,,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,
LO1521,"San Juan, Abajo Mtns",Deer,Buck,Archery,General Season - Private Land Only,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,,,,,,,NOT_COMPARED,NO_RECONCILIATION_REVIEW,NONE,NO_PERMIT_VALUE,0,HANUMBER|HUNTTABLE|BUCK_DEER|DATABASE,,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,
LO1522,Vernal/Bonanza,Deer,Buck,Archery,General Season - Private Land Only,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,,,,,,,NOT_COMPARED,NO_RECONCILIATION_REVIEW,NONE,NO_PERMIT_VALUE,0,HANUMBER|HUNTTABLE|BUCK_DEER|DATABASE,,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,
LO1523,Yellowstone,Deer,Buck,Archery,General Season - Private Land Only,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,,,,,,,NOT_COMPARED,NO_RECONCILIATION_REVIEW,NONE,NO_PERMIT_VALUE,0,HANUMBER|HUNTTABLE|BUCK_DEER|DATABASE,,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,
LO1524,Southwest Desert,Deer,Buck,Archery,General Season - Private Land Only,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,,,,,,,NOT_COMPARED,NO_RECONCILIATION_REVIEW,NONE,NO_PERMIT_VALUE,0,HANUMBER|HUNTTABLE|BUCK_DEER|DATABASE,,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,
LO1525,"Wasatch Mtns, East",Deer,Buck,Archery,General Season - Private Land Only,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,,,,,,,NOT_COMPARED,NO_RECONCILIATION_REVIEW,NONE,NO_PERMIT_VALUE,0,HANUMBER|HUNTTABLE|BUCK_DEER|DATABASE,,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,
LO1526,"Wasatch Mtns, West",Deer,Buck,Archery,General Season - Private Land Only,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,,,,,,,NOT_COMPARED,NO_RECONCILIATION_REVIEW,NONE,NO_PERMIT_VALUE,0,HANUMBER|HUNTTABLE|BUCK_DEER|DATABASE,,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,
LO1529,Zion,Deer,Buck,Archery,General Season - Private Land Only,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,,,,,,,NOT_COMPARED,NO_RECONCILIATION_REVIEW,NONE,NO_PERMIT_VALUE,0,HANUMBER|HUNTTABLE|BUCK_DEER|DATABASE,,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,
LO1531,Box Elder,Deer,Buck,Any Legal Weapon (Late),General Season - Private Land Only,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,,,2,,,,DATABASE_HAS_VALUE_NO_RECOMMENDATION,NO_RECONCILIATION_REVIEW,NONE_EXTERNAL_DATABASE_REFERENCE_ONLY,REVIEW_REQUIRED,0,HANUMBER|HUNTTABLE|BUCK_DEER|DATABASE,,FIND_EXTERNAL_SOURCE_BEFORE_PROMOTION,No non-database current source has permit values; database has a reference value only.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,
LO1533,Manti/San Rafael,Deer,Buck,Any Legal Weapon (Late),General Season - Private Land Only,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,,,,,,,NOT_COMPARED,NO_RECONCILIATION_REVIEW,NONE,NO_PERMIT_VALUE,0,HANUMBER|HUNTTABLE|BUCK_DEER|DATABASE,,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,
LO1534,Nebo,Deer,Buck,Any Legal Weapon (Late),General Season - Private Land Only,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,,,2,,,,DATABASE_HAS_VALUE_NO_RECOMMENDATION,NO_RECONCILIATION_REVIEW,NONE_EXTERNAL_DATABASE_REFERENCE_ONLY,REVIEW_REQUIRED,0,HANUMBER|HUNTTABLE|BUCK_DEER|DATABASE,,FIND_EXTERNAL_SOURCE_BEFORE_PROMOTION,No non-database current source has permit values; database has a reference value only.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,
LO1536,Fillmore,Deer,Buck,Any Legal Weapon (Late),General Season - Private Land Only,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,,,2,,,,DATABASE_HAS_VALUE_NO_RECOMMENDATION,NO_RECONCILIATION_REVIEW,NONE_EXTERNAL_DATABASE_REFERENCE_ONLY,REVIEW_REQUIRED,0,HANUMBER|HUNTTABLE|BUCK_DEER|DATABASE,,FIND_EXTERNAL_SOURCE_BEFORE_PROMOTION,No non-database current source has permit values; database has a reference value only.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,
