report_year,draw_year,model_year,comparison_hunt_code,resolved_boundary_id,boundary_resolution_status,current_database_presence,current_database_hunt_name,current_database_species,current_database_boundary_id,display_boundary_id,hunt_boundary_crosswalk_id,split_index_boundary_id,direct_hunt_code_geojson,direct_boundary_id_geojson,source_family_values,source_files,year_document_status,notes
2020,2020,2021,BI6507,822,BOUNDARY_ID_FROM_RUNTIME_SOURCE_ONLY,MISSING_CURRENT_DATABASE,,,,,,822,true,false,LIMITED_ENTRY|ONCE_IN_A_LIFETIME,2020/.pdf/2020_PERMITS=2021_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__O.I.L. BISON DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__O.I.L. DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream.
2022,2022,2023,DB1796,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,DEDICATED_HUNTER_DEER|YOUTH,2022/.pdf/2022_PERMITS=2023_MODEL__D.H. DEER DRAW RESULTS.pdf|2022/.pdf/2022_PERMITS=2023_MODEL__YOUTH D.H. DEER DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream.
2022,2022,2023,DB1797,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,DEDICATED_HUNTER_DEER|YOUTH,2022/.pdf/2022_PERMITS=2023_MODEL__D.H. DEER DRAW RESULTS.pdf|2022/.pdf/2022_PERMITS=2023_MODEL__YOUTH D.H. DEER DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream.
2022,2022,2023,EA1004,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,ANTLERLESS|YOUTH,2022/.pdf/2022_PERMITS=2023_MODEL__ANTLERLESS DRAW RESULTS.pdf|2022/.pdf/2022_PERMITS=2023_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream.
2022,2022,2023,EA1007,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,ANTLERLESS|YOUTH,2022/.pdf/2022_PERMITS=2023_MODEL__ANTLERLESS DRAW RESULTS.pdf|2022/.pdf/2022_PERMITS=2023_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream.
2022,2022,2023,EA1008,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,ANTLERLESS|YOUTH,2022/.pdf/2022_PERMITS=2023_MODEL__ANTLERLESS DRAW RESULTS.pdf|2022/.pdf/2022_PERMITS=2023_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream.
2022,2022,2023,EA1009,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,ANTLERLESS|YOUTH,2022/.pdf/2022_PERMITS=2023_MODEL__ANTLERLESS DRAW RESULTS.pdf|2022/.pdf/2022_PERMITS=2023_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream.
2022,2022,2023,EA1034,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,ANTLERLESS|YOUTH,2022/.pdf/2022_PERMITS=2023_MODEL__ANTLERLESS DRAW RESULTS.pdf|2022/.pdf/2022_PERMITS=2023_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream.
2022,2022,2023,EA1052,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,ANTLERLESS|YOUTH,2022/.pdf/2022_PERMITS=2023_MODEL__ANTLERLESS DRAW RESULTS.pdf|2022/.pdf/2022_PERMITS=2023_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream.
2022,2022,2023,EA1091,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,ANTLERLESS|YOUTH,2022/.pdf/2022_PERMITS=2023_MODEL__ANTLERLESS DRAW RESULTS.pdf|2022/.pdf/2022_PERMITS=2023_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream.
2022,2022,2023,EA1098,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,ANTLERLESS|YOUTH,2022/.pdf/2022_PERMITS=2023_MODEL__ANTLERLESS DRAW RESULTS.pdf|2022/.pdf/2022_PERMITS=2023_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream.
2022,2022,2023,EA1099,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,ANTLERLESS|YOUTH,2022/.pdf/2022_PERMITS=2023_MODEL__ANTLERLESS DRAW RESULTS.pdf|2022/.pdf/2022_PERMITS=2023_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream.
2022,2022,2023,EA1100,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,ANTLERLESS|YOUTH,2022/.pdf/2022_PERMITS=2023_MODEL__ANTLERLESS DRAW RESULTS.pdf|2022/.pdf/2022_PERMITS=2023_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream.
2022,2022,2023,EA1155,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,ANTLERLESS,2022/.pdf/2022_PERMITS=2023_MODEL__ANTLERLESS DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream.
2022,2022,2023,EA1186,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,ANTLERLESS|YOUTH,2022/.pdf/2022_PERMITS=2023_MODEL__ANTLERLESS DRAW RESULTS.pdf|2022/.pdf/2022_PERMITS=2023_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream.
2022,2022,2023,EA1194,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,ANTLERLESS|YOUTH,2022/.pdf/2022_PERMITS=2023_MODEL__ANTLERLESS DRAW RESULTS.pdf|2022/.pdf/2022_PERMITS=2023_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream.
2022,2022,2023,EA1205,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,ANTLERLESS,2022/.pdf/2022_PERMITS=2023_MODEL__ANTLERLESS DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream.
2022,2022,2023,EA1227,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,ANTLERLESS|YOUTH,2022/.pdf/2022_PERMITS=2023_MODEL__ANTLERLESS DRAW RESULTS.pdf|2022/.pdf/2022_PERMITS=2023_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream.
2022,2022,2023,EA1238,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,ANTLERLESS|YOUTH,2022/.pdf/2022_PERMITS=2023_MODEL__ANTLERLESS DRAW RESULTS.pdf|2022/.pdf/2022_PERMITS=2023_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream.
2022,2022,2023,EA1253,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,ANTLERLESS|YOUTH,2022/.pdf/2022_PERMITS=2023_MODEL__ANTLERLESS DRAW RESULTS.pdf|2022/.pdf/2022_PERMITS=2023_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream.
2022,2022,2023,EA1255,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,ANTLERLESS,2022/.pdf/2022_PERMITS=2023_MODEL__ANTLERLESS DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream.
2022,2022,2023,EB3001,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,LIMITED_ENTRY,2022/.pdf/2022_PERMITS=2023_MODEL__L.E. AND ONCE-IN-A-LIFETIME DRAW RESULTS.pdf|2022/.pdf/2022_PERMITS=2023_MODEL__L.E. DRAW RESULTS.pdf|2022/.pdf/2022_PERMITS=2023_MODEL__L.E. ELK DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream.
2022,2022,2023,EB3007,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,LIMITED_ENTRY,2022/.pdf/2022_PERMITS=2023_MODEL__L.E. AND ONCE-IN-A-LIFETIME DRAW RESULTS.pdf|2022/.pdf/2022_PERMITS=2023_MODEL__L.E. DRAW RESULTS.pdf|2022/.pdf/2022_PERMITS=2023_MODEL__L.E. ELK DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream.
2022,2022,2023,EB3016,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,LIMITED_ENTRY,2022/.pdf/2022_PERMITS=2023_MODEL__L.E. AND ONCE-IN-A-LIFETIME DRAW RESULTS.pdf|2022/.pdf/2022_PERMITS=2023_MODEL__L.E. DRAW RESULTS.pdf|2022/.pdf/2022_PERMITS=2023_MODEL__L.E. ELK DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream.
2022,2022,2023,EB3026,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,LIMITED_ENTRY,2022/.pdf/2022_PERMITS=2023_MODEL__L.E. AND ONCE-IN-A-LIFETIME DRAW RESULTS.pdf|2022/.pdf/2022_PERMITS=2023_MODEL__L.E. DRAW RESULTS.pdf|2022/.pdf/2022_PERMITS=2023_MODEL__L.E. ELK DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream.
2022,2022,2023,EB3027,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,LIMITED_ENTRY,2022/.pdf/2022_PERMITS=2023_MODEL__L.E. AND ONCE-IN-A-LIFETIME DRAW RESULTS.pdf|2022/.pdf/2022_PERMITS=2023_MODEL__L.E. DRAW RESULTS.pdf|2022/.pdf/2022_PERMITS=2023_MODEL__L.E. ELK DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream.
2022,2022,2023,EB3040,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,LIMITED_ENTRY,2022/.pdf/2022_PERMITS=2023_MODEL__L.E. AND ONCE-IN-A-LIFETIME DRAW RESULTS.pdf|2022/.pdf/2022_PERMITS=2023_MODEL__L.E. DRAW RESULTS.pdf|2022/.pdf/2022_PERMITS=2023_MODEL__L.E. ELK DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream.
2022,2022,2023,EB3041,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,LIMITED_ENTRY,2022/.pdf/2022_PERMITS=2023_MODEL__L.E. AND ONCE-IN-A-LIFETIME DRAW RESULTS.pdf|2022/.pdf/2022_PERMITS=2023_MODEL__L.E. DRAW RESULTS.pdf|2022/.pdf/2022_PERMITS=2023_MODEL__L.E. ELK DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream.
2022,2022,2023,EB3058,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,LIMITED_ENTRY,2022/.pdf/2022_PERMITS=2023_MODEL__L.E. AND ONCE-IN-A-LIFETIME DRAW RESULTS.pdf|2022/.pdf/2022_PERMITS=2023_MODEL__L.E. DRAW RESULTS.pdf|2022/.pdf/2022_PERMITS=2023_MODEL__L.E. ELK DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream.
2022,2022,2023,EB3059,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,LIMITED_ENTRY,2022/.pdf/2022_PERMITS=2023_MODEL__L.E. AND ONCE-IN-A-LIFETIME DRAW RESULTS.pdf|2022/.pdf/2022_PERMITS=2023_MODEL__L.E. DRAW RESULTS.pdf|2022/.pdf/2022_PERMITS=2023_MODEL__L.E. ELK DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream.
2022,2022,2023,EB3060,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,LIMITED_ENTRY,2022/.pdf/2022_PERMITS=2023_MODEL__L.E. AND ONCE-IN-A-LIFETIME DRAW RESULTS.pdf|2022/.pdf/2022_PERMITS=2023_MODEL__L.E. DRAW RESULTS.pdf|2022/.pdf/2022_PERMITS=2023_MODEL__L.E. ELK DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream.
2022,2022,2023,EB3078,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,LIMITED_ENTRY,2022/.pdf/2022_PERMITS=2023_MODEL__L.E. AND ONCE-IN-A-LIFETIME DRAW RESULTS.pdf|2022/.pdf/2022_PERMITS=2023_MODEL__L.E. DRAW RESULTS.pdf|2022/.pdf/2022_PERMITS=2023_MODEL__L.E. ELK DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream.
2022,2022,2023,EB3085,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,LIMITED_ENTRY,2022/.pdf/2022_PERMITS=2023_MODEL__L.E. AND ONCE-IN-A-LIFETIME DRAW RESULTS.pdf|2022/.pdf/2022_PERMITS=2023_MODEL__L.E. DRAW RESULTS.pdf|2022/.pdf/2022_PERMITS=2023_MODEL__L.E. ELK DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream.
2022,2022,2023,EB3094,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,LIMITED_ENTRY,2022/.pdf/2022_PERMITS=2023_MODEL__L.E. AND ONCE-IN-A-LIFETIME DRAW RESULTS.pdf|2022/.pdf/2022_PERMITS=2023_MODEL__L.E. DRAW RESULTS.pdf|2022/.pdf/2022_PERMITS=2023_MODEL__L.E. ELK DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream.
2022,2022,2023,EB3103,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,LIMITED_ENTRY,2022/.pdf/2022_PERMITS=2023_MODEL__L.E. AND ONCE-IN-A-LIFETIME DRAW RESULTS.pdf|2022/.pdf/2022_PERMITS=2023_MODEL__L.E. DRAW RESULTS.pdf|2022/.pdf/2022_PERMITS=2023_MODEL__L.E. ELK DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream.
2022,2022,2023,EB3109,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,LIMITED_ENTRY,2022/.pdf/2022_PERMITS=2023_MODEL__L.E. AND ONCE-IN-A-LIFETIME DRAW RESULTS.pdf|2022/.pdf/2022_PERMITS=2023_MODEL__L.E. DRAW RESULTS.pdf|2022/.pdf/2022_PERMITS=2023_MODEL__L.E. ELK DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream.
2022,2022,2023,EB3118,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,LIMITED_ENTRY,2022/.pdf/2022_PERMITS=2023_MODEL__L.E. AND ONCE-IN-A-LIFETIME DRAW RESULTS.pdf|2022/.pdf/2022_PERMITS=2023_MODEL__L.E. DRAW RESULTS.pdf|2022/.pdf/2022_PERMITS=2023_MODEL__L.E. ELK DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream.
2022,2022,2023,EB3131,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,LIMITED_ENTRY,2022/.pdf/2022_PERMITS=2023_MODEL__L.E. AND ONCE-IN-A-LIFETIME DRAW RESULTS.pdf|2022/.pdf/2022_PERMITS=2023_MODEL__L.E. DRAW RESULTS.pdf|2022/.pdf/2022_PERMITS=2023_MODEL__L.E. ELK DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream.
2022,2022,2023,EB3133,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,LIMITED_ENTRY,2022/.pdf/2022_PERMITS=2023_MODEL__L.E. AND ONCE-IN-A-LIFETIME DRAW RESULTS.pdf|2022/.pdf/2022_PERMITS=2023_MODEL__L.E. DRAW RESULTS.pdf|2022/.pdf/2022_PERMITS=2023_MODEL__L.E. ELK DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream.
2022,2022,2023,EB3134,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,LIMITED_ENTRY,2022/.pdf/2022_PERMITS=2023_MODEL__L.E. AND ONCE-IN-A-LIFETIME DRAW RESULTS.pdf|2022/.pdf/2022_PERMITS=2023_MODEL__L.E. DRAW RESULTS.pdf|2022/.pdf/2022_PERMITS=2023_MODEL__L.E. ELK DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream.
2022,2022,2023,EB3138,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,LIMITED_ENTRY,2022/.pdf/2022_PERMITS=2023_MODEL__L.E. AND ONCE-IN-A-LIFETIME DRAW RESULTS.pdf|2022/.pdf/2022_PERMITS=2023_MODEL__L.E. DRAW RESULTS.pdf|2022/.pdf/2022_PERMITS=2023_MODEL__L.E. ELK DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream.
2022,2022,2023,EB3140,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,LIMITED_ENTRY,2022/.pdf/2022_PERMITS=2023_MODEL__L.E. AND ONCE-IN-A-LIFETIME DRAW RESULTS.pdf|2022/.pdf/2022_PERMITS=2023_MODEL__L.E. DRAW RESULTS.pdf|2022/.pdf/2022_PERMITS=2023_MODEL__L.E. ELK DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream.
2022,2022,2023,EB3141,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,LIMITED_ENTRY,2022/.pdf/2022_PERMITS=2023_MODEL__L.E. AND ONCE-IN-A-LIFETIME DRAW RESULTS.pdf|2022/.pdf/2022_PERMITS=2023_MODEL__L.E. DRAW RESULTS.pdf|2022/.pdf/2022_PERMITS=2023_MODEL__L.E. ELK DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream.
2022,2022,2023,EB3510,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,LIMITED_ENTRY,2022/.pdf/2022_PERMITS=2023_MODEL__L.E. AND ONCE-IN-A-LIFETIME DRAW RESULTS.pdf|2022/.pdf/2022_PERMITS=2023_MODEL__L.E. DRAW RESULTS.pdf|2022/.pdf/2022_PERMITS=2023_MODEL__L.E. ELK DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream.
2022,2022,2023,EB3542,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,LIMITED_ENTRY,2022/.pdf/2022_PERMITS=2023_MODEL__L.E. AND ONCE-IN-A-LIFETIME DRAW RESULTS.pdf|2022/.pdf/2022_PERMITS=2023_MODEL__L.E. DRAW RESULTS.pdf|2022/.pdf/2022_PERMITS=2023_MODEL__L.E. ELK DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream.
2022,2022,2023,EB3563,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,LIMITED_ENTRY,2022/.pdf/2022_PERMITS=2023_MODEL__L.E. AND ONCE-IN-A-LIFETIME DRAW RESULTS.pdf|2022/.pdf/2022_PERMITS=2023_MODEL__L.E. DRAW RESULTS.pdf|2022/.pdf/2022_PERMITS=2023_MODEL__L.E. ELK DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream.
2022,2022,2023,EB3612,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,LIMITED_ENTRY,2022/.pdf/2022_PERMITS=2023_MODEL__L.E. AND ONCE-IN-A-LIFETIME DRAW RESULTS.pdf|2022/.pdf/2022_PERMITS=2023_MODEL__L.E. DRAW RESULTS.pdf|2022/.pdf/2022_PERMITS=2023_MODEL__L.E. ELK DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream.
2022,2022,2023,GO6815,145,BOUNDARY_ID_FROM_RUNTIME_SOURCE_ONLY,MISSING_CURRENT_DATABASE,,,,,,145,true,false,LIMITED_ENTRY|ONCE_IN_A_LIFETIME|REVIEW,2022/.pdf/2022_PERMITS=2023_MODEL__L.E. AND ONCE-IN-A-LIFETIME DRAW RESULTS.pdf|2022/.pdf/2022_PERMITS=2023_MODEL__O.I.L DRAW RESULTS.pdf|2022/.pdf/2022_PERMITS=2023_MODEL__O.I.L. BULL MOOSE DRAW RESULTS.pdf|2022/.pdf/2022_PERMITS=2023_MODEL__O.I.L. DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream.
2022,2022,2023,MA1000,859,BOUNDARY_ID_FROM_RUNTIME_SOURCE_ONLY,MISSING_CURRENT_DATABASE,,,,,,859,true,false,ANTLERLESS,2022/.pdf/2022_PERMITS=2023_MODEL__ANTLERLESS DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream.
2022,2022,2023,MB6210,579,BOUNDARY_ID_FROM_RUNTIME_SOURCE_ONLY,MISSING_CURRENT_DATABASE,,,,,,579,true,false,LIMITED_ENTRY,2022/.pdf/2022_PERMITS=2023_MODEL__L.E. AND ONCE-IN-A-LIFETIME DRAW RESULTS.pdf|2022/.pdf/2022_PERMITS=2023_MODEL__L.E. DRAW RESULTS.pdf|2022/.pdf/2022_PERMITS=2023_MODEL__L.E. PRONGHORN DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream.
2022,2022,2023,MB6216,738,BOUNDARY_ID_FROM_RUNTIME_SOURCE_ONLY,MISSING_CURRENT_DATABASE,,,,,,738,true,false,LIMITED_ENTRY|ONCE_IN_A_LIFETIME|REVIEW,2022/.pdf/2022_PERMITS=2023_MODEL__L.E. AND ONCE-IN-A-LIFETIME DRAW RESULTS.pdf|2022/.pdf/2022_PERMITS=2023_MODEL__O.I.L DRAW RESULTS.pdf|2022/.pdf/2022_PERMITS=2023_MODEL__O.I.L. BISON DRAW RESULTS.pdf|2022/.pdf/2022_PERMITS=2023_MODEL__O.I.L. DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream.
2022,2022,2023,MB6226,524,BOUNDARY_ID_FROM_RUNTIME_SOURCE_ONLY,MISSING_CURRENT_DATABASE,,,,,,524,true,false,LIMITED_ENTRY|ONCE_IN_A_LIFETIME|REVIEW,2022/.pdf/2022_PERMITS=2023_MODEL__L.E. AND ONCE-IN-A-LIFETIME DRAW RESULTS.pdf|2022/.pdf/2022_PERMITS=2023_MODEL__O.I.L DRAW RESULTS.pdf|2022/.pdf/2022_PERMITS=2023_MODEL__O.I.L. BISON DRAW RESULTS.pdf|2022/.pdf/2022_PERMITS=2023_MODEL__O.I.L. DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream.
2022,2022,2023,PB5007,715,BOUNDARY_ID_FROM_RUNTIME_SOURCE_ONLY,MISSING_CURRENT_DATABASE,,,,,,715,true,false,LIMITED_ENTRY,2022/.pdf/2022_PERMITS=2023_MODEL__L.E. AND ONCE-IN-A-LIFETIME DRAW RESULTS.pdf|2022/.pdf/2022_PERMITS=2023_MODEL__L.E. DRAW RESULTS.pdf|2022/.pdf/2022_PERMITS=2023_MODEL__L.E. ELK DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream.
2022,2022,2023,PB5022,715,BOUNDARY_ID_FROM_RUNTIME_SOURCE_ONLY,MISSING_CURRENT_DATABASE,,,,,,715,true,false,LIMITED_ENTRY,2022/.pdf/2022_PERMITS=2023_MODEL__L.E. AND ONCE-IN-A-LIFETIME DRAW RESULTS.pdf|2022/.pdf/2022_PERMITS=2023_MODEL__L.E. DRAW RESULTS.pdf|2022/.pdf/2022_PERMITS=2023_MODEL__L.E. ELK DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream.
