key,hunt_code,residency,draw_pool,points,eligible_applicants,total_drawn,source_report_family,source_file
2026|2027|PB5327|Nonresident|standard|2,PB5327,Nonresident,standard,2,0,0,LIMITED_ENTRY_PRONGHORN,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. PRONGHORN.pdf
2026|2027|PB5327|Nonresident|standard|3,PB5327,Nonresident,standard,3,0,0,LIMITED_ENTRY_PRONGHORN,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. PRONGHORN.pdf
2026|2027|PB5327|Nonresident|standard|4,PB5327,Nonresident,standard,4,0,0,LIMITED_ENTRY_PRONGHORN,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. PRONGHORN.pdf
2026|2027|PB5327|Nonresident|standard|5,PB5327,Nonresident,standard,5,0,0,LIMITED_ENTRY_PRONGHORN,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. PRONGHORN.pdf
2026|2027|PB5327|Nonresident|standard|6,PB5327,Nonresident,standard,6,0,0,LIMITED_ENTRY_PRONGHORN,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. PRONGHORN.pdf
2026|2027|PB5327|Nonresident|standard|7,PB5327,Nonresident,standard,7,0,0,LIMITED_ENTRY_PRONGHORN,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. PRONGHORN.pdf
2026|2027|PB5328|Nonresident|standard|0,PB5328,Nonresident,standard,0,0,0,LIMITED_ENTRY_PRONGHORN,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. PRONGHORN.pdf
2026|2027|PB5328|Nonresident|standard|1,PB5328,Nonresident,standard,1,0,0,LIMITED_ENTRY_PRONGHORN,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. PRONGHORN.pdf
2026|2027|PB5328|Nonresident|standard|2,PB5328,Nonresident,standard,2,0,0,LIMITED_ENTRY_PRONGHORN,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. PRONGHORN.pdf
2026|2027|PB5328|Nonresident|standard|3,PB5328,Nonresident,standard,3,0,0,LIMITED_ENTRY_PRONGHORN,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. PRONGHORN.pdf
2026|2027|PB5328|Nonresident|standard|4,PB5328,Nonresident,standard,4,0,0,LIMITED_ENTRY_PRONGHORN,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. PRONGHORN.pdf
2026|2027|PB5328|Nonresident|standard|5,PB5328,Nonresident,standard,5,0,0,LIMITED_ENTRY_PRONGHORN,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. PRONGHORN.pdf
2026|2027|PB5328|Nonresident|standard|6,PB5328,Nonresident,standard,6,0,0,LIMITED_ENTRY_PRONGHORN,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. PRONGHORN.pdf
2026|2027|PB5329|Nonresident|standard|0,PB5329,Nonresident,standard,0,0,0,LIMITED_ENTRY_PRONGHORN,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. PRONGHORN.pdf
2026|2027|PB5329|Nonresident|standard|1,PB5329,Nonresident,standard,1,0,0,LIMITED_ENTRY_PRONGHORN,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. PRONGHORN.pdf
2026|2027|PB5329|Nonresident|standard|10,PB5329,Nonresident,standard,10,0,0,LIMITED_ENTRY_PRONGHORN,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. PRONGHORN.pdf
2026|2027|PB5329|Nonresident|standard|2,PB5329,Nonresident,standard,2,0,0,LIMITED_ENTRY_PRONGHORN,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. PRONGHORN.pdf
2026|2027|PB5329|Nonresident|standard|3,PB5329,Nonresident,standard,3,0,0,LIMITED_ENTRY_PRONGHORN,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. PRONGHORN.pdf
2026|2027|PB5329|Nonresident|standard|4,PB5329,Nonresident,standard,4,0,0,LIMITED_ENTRY_PRONGHORN,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. PRONGHORN.pdf
2026|2027|PB5329|Nonresident|standard|5,PB5329,Nonresident,standard,5,0,0,LIMITED_ENTRY_PRONGHORN,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. PRONGHORN.pdf
2026|2027|PB5329|Nonresident|standard|6,PB5329,Nonresident,standard,6,0,0,LIMITED_ENTRY_PRONGHORN,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. PRONGHORN.pdf
2026|2027|PB5329|Nonresident|standard|7,PB5329,Nonresident,standard,7,0,0,LIMITED_ENTRY_PRONGHORN,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. PRONGHORN.pdf
2026|2027|PB5329|Nonresident|standard|8,PB5329,Nonresident,standard,8,0,0,LIMITED_ENTRY_PRONGHORN,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. PRONGHORN.pdf
2026|2027|PB5329|Nonresident|standard|9,PB5329,Nonresident,standard,9,0,0,LIMITED_ENTRY_PRONGHORN,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. PRONGHORN.pdf
2026|2027|PB5329|Resident|standard|6,PB5329,Resident,standard,6,0,0,LIMITED_ENTRY_PRONGHORN,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. PRONGHORN.pdf
2026|2027|PB5329|Resident|standard|7,PB5329,Resident,standard,7,0,0,LIMITED_ENTRY_PRONGHORN,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. PRONGHORN.pdf
2026|2027|PB5329|Resident|standard|9,PB5329,Resident,standard,9,0,0,LIMITED_ENTRY_PRONGHORN,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. PRONGHORN.pdf
2026|2027|PB5330|Nonresident|standard|0,PB5330,Nonresident,standard,0,0,0,LIMITED_ENTRY_PRONGHORN,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. PRONGHORN.pdf
2026|2027|PB5330|Nonresident|standard|1,PB5330,Nonresident,standard,1,0,0,LIMITED_ENTRY_PRONGHORN,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. PRONGHORN.pdf
2026|2027|PB5330|Nonresident|standard|2,PB5330,Nonresident,standard,2,0,0,LIMITED_ENTRY_PRONGHORN,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. PRONGHORN.pdf
2026|2027|PB5330|Nonresident|standard|3,PB5330,Nonresident,standard,3,0,0,LIMITED_ENTRY_PRONGHORN,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. PRONGHORN.pdf
2026|2027|PB5330|Nonresident|standard|4,PB5330,Nonresident,standard,4,0,0,LIMITED_ENTRY_PRONGHORN,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. PRONGHORN.pdf
2026|2027|PB5330|Nonresident|standard|5,PB5330,Nonresident,standard,5,0,0,LIMITED_ENTRY_PRONGHORN,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. PRONGHORN.pdf
2026|2027|PB5330|Nonresident|standard|6,PB5330,Nonresident,standard,6,0,0,LIMITED_ENTRY_PRONGHORN,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. PRONGHORN.pdf
2026|2027|PB5330|Resident|standard|3,PB5330,Resident,standard,3,0,0,LIMITED_ENTRY_PRONGHORN,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. PRONGHORN.pdf
2026|2027|PB5331|Resident|standard|11,PB5331,Resident,standard,11,0,0,LIMITED_ENTRY_PRONGHORN,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. PRONGHORN.pdf
2026|2027|PB5331|Resident|standard|12,PB5331,Resident,standard,12,0,0,LIMITED_ENTRY_PRONGHORN,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. PRONGHORN.pdf
2026|2027|PB5331|Resident|standard|14,PB5331,Resident,standard,14,0,0,LIMITED_ENTRY_PRONGHORN,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. PRONGHORN.pdf
2026|2027|PB5331|Resident|standard|15,PB5331,Resident,standard,15,0,0,LIMITED_ENTRY_PRONGHORN,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. PRONGHORN.pdf
2026|2027|PB5331|Resident|standard|16,PB5331,Resident,standard,16,0,0,LIMITED_ENTRY_PRONGHORN,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. PRONGHORN.pdf
2026|2027|PB5331|Resident|standard|17,PB5331,Resident,standard,17,0,0,LIMITED_ENTRY_PRONGHORN,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. PRONGHORN.pdf
2026|2027|PB5331|Resident|standard|9,PB5331,Resident,standard,9,0,0,LIMITED_ENTRY_PRONGHORN,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. PRONGHORN.pdf
2026|2027|PB5332|Nonresident|standard|10,PB5332,Nonresident,standard,10,0,0,LIMITED_ENTRY_PRONGHORN,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. PRONGHORN.pdf
2026|2027|PB5332|Nonresident|standard|11,PB5332,Nonresident,standard,11,0,0,LIMITED_ENTRY_PRONGHORN,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. PRONGHORN.pdf
2026|2027|PB5332|Nonresident|standard|12,PB5332,Nonresident,standard,12,0,0,LIMITED_ENTRY_PRONGHORN,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. PRONGHORN.pdf
2026|2027|PB5332|Nonresident|standard|14,PB5332,Nonresident,standard,14,0,0,LIMITED_ENTRY_PRONGHORN,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. PRONGHORN.pdf
2026|2027|PB5332|Nonresident|standard|15,PB5332,Nonresident,standard,15,0,0,LIMITED_ENTRY_PRONGHORN,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. PRONGHORN.pdf
2026|2027|PB5332|Nonresident|standard|16,PB5332,Nonresident,standard,16,0,0,LIMITED_ENTRY_PRONGHORN,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. PRONGHORN.pdf
2026|2027|PB5332|Nonresident|standard|4,PB5332,Nonresident,standard,4,0,0,LIMITED_ENTRY_PRONGHORN,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. PRONGHORN.pdf
2026|2027|PB5332|Nonresident|standard|9,PB5332,Nonresident,standard,9,0,0,LIMITED_ENTRY_PRONGHORN,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. PRONGHORN.pdf
2026|2027|PB5332|Resident|standard|10,PB5332,Resident,standard,10,0,0,LIMITED_ENTRY_PRONGHORN,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. PRONGHORN.pdf
2026|2027|PB5332|Resident|standard|11,PB5332,Resident,standard,11,0,0,LIMITED_ENTRY_PRONGHORN,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. PRONGHORN.pdf
2026|2027|PB5332|Resident|standard|12,PB5332,Resident,standard,12,0,0,LIMITED_ENTRY_PRONGHORN,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. PRONGHORN.pdf
2026|2027|PB5332|Resident|standard|13,PB5332,Resident,standard,13,0,0,LIMITED_ENTRY_PRONGHORN,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. PRONGHORN.pdf
2026|2027|PB5332|Resident|standard|14,PB5332,Resident,standard,14,0,0,LIMITED_ENTRY_PRONGHORN,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. PRONGHORN.pdf
2026|2027|PB5332|Resident|standard|15,PB5332,Resident,standard,15,0,0,LIMITED_ENTRY_PRONGHORN,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. PRONGHORN.pdf
2026|2027|PB5332|Resident|standard|16,PB5332,Resident,standard,16,0,0,LIMITED_ENTRY_PRONGHORN,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. PRONGHORN.pdf
2026|2027|PB5332|Resident|standard|17,PB5332,Resident,standard,17,0,0,LIMITED_ENTRY_PRONGHORN,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. PRONGHORN.pdf
2026|2027|PB5332|Resident|standard|6,PB5332,Resident,standard,6,0,0,LIMITED_ENTRY_PRONGHORN,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. PRONGHORN.pdf
2026|2027|PB5332|Resident|standard|7,PB5332,Resident,standard,7,0,0,LIMITED_ENTRY_PRONGHORN,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. PRONGHORN.pdf
2026|2027|PB5332|Resident|standard|8,PB5332,Resident,standard,8,0,0,LIMITED_ENTRY_PRONGHORN,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. PRONGHORN.pdf
2026|2027|PB5332|Resident|standard|9,PB5332,Resident,standard,9,0,0,LIMITED_ENTRY_PRONGHORN,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. PRONGHORN.pdf
2026|2027|PB5337|Nonresident|standard|0,PB5337,Nonresident,standard,0,0,0,LIMITED_ENTRY_PRONGHORN,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. PRONGHORN.pdf
2026|2027|PB5337|Nonresident|standard|1,PB5337,Nonresident,standard,1,0,0,LIMITED_ENTRY_PRONGHORN,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. PRONGHORN.pdf
2026|2027|PB5337|Nonresident|standard|2,PB5337,Nonresident,standard,2,0,0,LIMITED_ENTRY_PRONGHORN,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. PRONGHORN.pdf
2026|2027|PB5337|Nonresident|standard|3,PB5337,Nonresident,standard,3,0,0,LIMITED_ENTRY_PRONGHORN,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. PRONGHORN.pdf
2026|2027|PB5337|Nonresident|standard|4,PB5337,Nonresident,standard,4,0,0,LIMITED_ENTRY_PRONGHORN,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. PRONGHORN.pdf
2026|2027|PB5337|Nonresident|standard|5,PB5337,Nonresident,standard,5,0,0,LIMITED_ENTRY_PRONGHORN,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. PRONGHORN.pdf
2026|2027|PB5337|Nonresident|standard|6,PB5337,Nonresident,standard,6,0,0,LIMITED_ENTRY_PRONGHORN,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. PRONGHORN.pdf
2026|2027|PB5337|Nonresident|standard|7,PB5337,Nonresident,standard,7,0,0,LIMITED_ENTRY_PRONGHORN,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. PRONGHORN.pdf
2026|2027|PB5337|Resident|standard|4,PB5337,Resident,standard,4,0,0,LIMITED_ENTRY_PRONGHORN,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. PRONGHORN.pdf
2026|2027|PB5337|Resident|standard|5,PB5337,Resident,standard,5,0,0,LIMITED_ENTRY_PRONGHORN,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. PRONGHORN.pdf
2026|2027|PB5337|Resident|standard|6,PB5337,Resident,standard,6,0,0,LIMITED_ENTRY_PRONGHORN,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. PRONGHORN.pdf
2026|2027|PB5338|Nonresident|standard|0,PB5338,Nonresident,standard,0,0,0,LIMITED_ENTRY_PRONGHORN,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. PRONGHORN.pdf
2026|2027|PB5338|Nonresident|standard|1,PB5338,Nonresident,standard,1,0,0,LIMITED_ENTRY_PRONGHORN,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. PRONGHORN.pdf
2026|2027|PB5338|Nonresident|standard|2,PB5338,Nonresident,standard,2,0,0,LIMITED_ENTRY_PRONGHORN,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. PRONGHORN.pdf
2026|2027|PB5338|Nonresident|standard|3,PB5338,Nonresident,standard,3,0,0,LIMITED_ENTRY_PRONGHORN,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. PRONGHORN.pdf
2026|2027|PB5338|Nonresident|standard|4,PB5338,Nonresident,standard,4,0,0,LIMITED_ENTRY_PRONGHORN,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. PRONGHORN.pdf
2026|2027|PB5338|Nonresident|standard|5,PB5338,Nonresident,standard,5,0,0,LIMITED_ENTRY_PRONGHORN,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. PRONGHORN.pdf
2026|2027|PB5338|Resident|standard|4,PB5338,Resident,standard,4,0,0,LIMITED_ENTRY_PRONGHORN,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. PRONGHORN.pdf
2026|2027|PB5339|Nonresident|standard|0,PB5339,Nonresident,standard,0,0,0,LIMITED_ENTRY_PRONGHORN,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. PRONGHORN.pdf
2026|2027|PB5339|Nonresident|standard|1,PB5339,Nonresident,standard,1,0,0,LIMITED_ENTRY_PRONGHORN,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. PRONGHORN.pdf
2026|2027|PB5339|Nonresident|standard|2,PB5339,Nonresident,standard,2,0,0,LIMITED_ENTRY_PRONGHORN,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. PRONGHORN.pdf
2026|2027|PB5342|Nonresident|standard|0,PB5342,Nonresident,standard,0,0,0,LIMITED_ENTRY_PRONGHORN,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. PRONGHORN.pdf
2026|2027|PB5342|Nonresident|standard|1,PB5342,Nonresident,standard,1,0,0,LIMITED_ENTRY_PRONGHORN,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. PRONGHORN.pdf
2026|2027|PB5345|Nonresident|standard|0,PB5345,Nonresident,standard,0,0,0,LIMITED_ENTRY_PRONGHORN,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. PRONGHORN.pdf
2026|2027|PB5345|Nonresident|standard|1,PB5345,Nonresident,standard,1,0,0,LIMITED_ENTRY_PRONGHORN,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. PRONGHORN.pdf
2026|2027|PB5345|Nonresident|standard|2,PB5345,Nonresident,standard,2,0,0,LIMITED_ENTRY_PRONGHORN,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. PRONGHORN.pdf
2026|2027|PB5345|Nonresident|standard|3,PB5345,Nonresident,standard,3,0,0,LIMITED_ENTRY_PRONGHORN,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. PRONGHORN.pdf
2026|2027|PB5345|Nonresident|standard|4,PB5345,Nonresident,standard,4,0,0,LIMITED_ENTRY_PRONGHORN,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. PRONGHORN.pdf
2026|2027|PB5346|Nonresident|standard|0,PB5346,Nonresident,standard,0,0,0,LIMITED_ENTRY_PRONGHORN,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. PRONGHORN.pdf
2026|2027|PB5346|Nonresident|standard|1,PB5346,Nonresident,standard,1,0,0,LIMITED_ENTRY_PRONGHORN,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. PRONGHORN.pdf
2026|2027|PB5346|Nonresident|standard|2,PB5346,Nonresident,standard,2,0,0,LIMITED_ENTRY_PRONGHORN,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. PRONGHORN.pdf
2026|2027|PB5346|Nonresident|standard|3,PB5346,Nonresident,standard,3,0,0,LIMITED_ENTRY_PRONGHORN,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. PRONGHORN.pdf
2026|2027|RS6700|Nonresident|standard|0,RS6700,Nonresident,standard,0,0,0,OIL_ROCKY_MTN_SHEEP,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__O.I.L. ROCKY MTN SHEEP.pdf
2026|2027|RS6700|Nonresident|standard|1,RS6700,Nonresident,standard,1,0,0,OIL_ROCKY_MTN_SHEEP,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__O.I.L. ROCKY MTN SHEEP.pdf
2026|2027|RS6700|Nonresident|standard|10,RS6700,Nonresident,standard,10,0,0,OIL_ROCKY_MTN_SHEEP,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__O.I.L. ROCKY MTN SHEEP.pdf
2026|2027|RS6700|Nonresident|standard|11,RS6700,Nonresident,standard,11,0,0,OIL_ROCKY_MTN_SHEEP,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__O.I.L. ROCKY MTN SHEEP.pdf
2026|2027|RS6700|Nonresident|standard|12,RS6700,Nonresident,standard,12,0,0,OIL_ROCKY_MTN_SHEEP,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__O.I.L. ROCKY MTN SHEEP.pdf
2026|2027|RS6700|Nonresident|standard|13,RS6700,Nonresident,standard,13,0,0,OIL_ROCKY_MTN_SHEEP,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__O.I.L. ROCKY MTN SHEEP.pdf
2026|2027|RS6700|Nonresident|standard|14,RS6700,Nonresident,standard,14,0,0,OIL_ROCKY_MTN_SHEEP,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__O.I.L. ROCKY MTN SHEEP.pdf
2026|2027|RS6700|Nonresident|standard|15,RS6700,Nonresident,standard,15,0,0,OIL_ROCKY_MTN_SHEEP,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__O.I.L. ROCKY MTN SHEEP.pdf
2026|2027|RS6700|Nonresident|standard|16,RS6700,Nonresident,standard,16,0,0,OIL_ROCKY_MTN_SHEEP,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__O.I.L. ROCKY MTN SHEEP.pdf
2026|2027|RS6700|Nonresident|standard|17,RS6700,Nonresident,standard,17,0,0,OIL_ROCKY_MTN_SHEEP,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__O.I.L. ROCKY MTN SHEEP.pdf
2026|2027|RS6700|Nonresident|standard|18,RS6700,Nonresident,standard,18,0,0,OIL_ROCKY_MTN_SHEEP,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__O.I.L. ROCKY MTN SHEEP.pdf
2026|2027|RS6700|Nonresident|standard|19,RS6700,Nonresident,standard,19,0,0,OIL_ROCKY_MTN_SHEEP,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__O.I.L. ROCKY MTN SHEEP.pdf
