hunt_code,year,residency,points,application_value_score,decision_label,modeled_draw_probability_score,hunt_quality_score,point_value_score,demand_opportunity_score,permit_stability_score
LO0008,2026,Nonresident,6,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0008,2026,Nonresident,7,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0008,2026,Nonresident,8,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0008,2026,Nonresident,9,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0008,2026,Nonresident,10,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0008,2026,Nonresident,11,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0008,2026,Nonresident,12,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0008,2026,Nonresident,13,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0008,2026,Nonresident,14,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0008,2026,Nonresident,15,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0008,2026,Nonresident,16,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0008,2026,Nonresident,17,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0008,2026,Nonresident,18,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0008,2026,Nonresident,19,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0008,2026,Nonresident,20,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0008,2026,Nonresident,21,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0008,2026,Nonresident,22,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0008,2026,Nonresident,23,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0008,2026,Nonresident,24,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0008,2026,Nonresident,25,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0008,2026,Nonresident,26,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0008,2026,Nonresident,27,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0008,2026,Nonresident,28,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0008,2026,Nonresident,29,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0008,2026,Nonresident,30,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0008,2026,Nonresident,31,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0008,2026,Nonresident,32,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0010,2026,Resident,0,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0010,2026,Resident,1,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0010,2026,Resident,2,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0010,2026,Resident,3,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0010,2026,Resident,4,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0010,2026,Resident,5,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0010,2026,Resident,6,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0010,2026,Resident,7,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0010,2026,Resident,8,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0010,2026,Resident,9,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0010,2026,Resident,10,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0010,2026,Resident,11,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0010,2026,Resident,12,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0010,2026,Resident,13,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0010,2026,Resident,14,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0010,2026,Resident,15,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0010,2026,Resident,16,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0010,2026,Resident,17,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0010,2026,Resident,18,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0010,2026,Resident,19,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0010,2026,Resident,20,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0010,2026,Resident,21,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0010,2026,Resident,22,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0010,2026,Resident,23,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0010,2026,Resident,24,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0010,2026,Resident,25,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0010,2026,Resident,26,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0010,2026,Resident,27,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0010,2026,Resident,28,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0010,2026,Resident,29,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0010,2026,Resident,30,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0010,2026,Resident,31,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0010,2026,Resident,32,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0010,2026,Nonresident,0,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0010,2026,Nonresident,1,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0010,2026,Nonresident,2,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0010,2026,Nonresident,3,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0010,2026,Nonresident,4,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0010,2026,Nonresident,5,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0010,2026,Nonresident,6,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0010,2026,Nonresident,7,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0010,2026,Nonresident,8,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0010,2026,Nonresident,9,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0010,2026,Nonresident,10,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0010,2026,Nonresident,11,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0010,2026,Nonresident,12,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0010,2026,Nonresident,13,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0010,2026,Nonresident,14,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0010,2026,Nonresident,15,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0010,2026,Nonresident,16,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0010,2026,Nonresident,17,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0010,2026,Nonresident,18,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0010,2026,Nonresident,19,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0010,2026,Nonresident,20,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0010,2026,Nonresident,21,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0010,2026,Nonresident,22,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0010,2026,Nonresident,23,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0010,2026,Nonresident,24,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0010,2026,Nonresident,25,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0010,2026,Nonresident,26,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0010,2026,Nonresident,27,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0010,2026,Nonresident,28,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0010,2026,Nonresident,29,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0010,2026,Nonresident,30,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0010,2026,Nonresident,31,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0010,2026,Nonresident,32,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0011,2026,Resident,0,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0011,2026,Resident,1,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0011,2026,Resident,2,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0011,2026,Resident,3,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0011,2026,Resident,4,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0011,2026,Resident,5,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0011,2026,Resident,6,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0011,2026,Resident,7,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0011,2026,Resident,8,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0011,2026,Resident,9,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0011,2026,Resident,10,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0011,2026,Resident,11,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0011,2026,Resident,12,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0011,2026,Resident,13,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0011,2026,Resident,14,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0011,2026,Resident,15,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0011,2026,Resident,16,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0011,2026,Resident,17,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0011,2026,Resident,18,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0011,2026,Resident,19,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0011,2026,Resident,20,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0011,2026,Resident,21,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0011,2026,Resident,22,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0011,2026,Resident,23,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0011,2026,Resident,24,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0011,2026,Resident,25,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0011,2026,Resident,26,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0011,2026,Resident,27,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0011,2026,Resident,28,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0011,2026,Resident,29,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0011,2026,Resident,30,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0011,2026,Resident,31,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0011,2026,Resident,32,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0011,2026,Nonresident,0,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0011,2026,Nonresident,1,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0011,2026,Nonresident,2,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0011,2026,Nonresident,3,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0011,2026,Nonresident,4,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0011,2026,Nonresident,5,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0011,2026,Nonresident,6,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0011,2026,Nonresident,7,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0011,2026,Nonresident,8,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0011,2026,Nonresident,9,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0011,2026,Nonresident,10,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0011,2026,Nonresident,11,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0011,2026,Nonresident,12,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0011,2026,Nonresident,13,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0011,2026,Nonresident,14,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0011,2026,Nonresident,15,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0011,2026,Nonresident,16,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0011,2026,Nonresident,17,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0011,2026,Nonresident,18,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0011,2026,Nonresident,19,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0011,2026,Nonresident,20,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0011,2026,Nonresident,21,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0011,2026,Nonresident,22,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0011,2026,Nonresident,23,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0011,2026,Nonresident,24,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0011,2026,Nonresident,25,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0011,2026,Nonresident,26,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0011,2026,Nonresident,27,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0011,2026,Nonresident,28,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0011,2026,Nonresident,29,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0011,2026,Nonresident,30,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0011,2026,Nonresident,31,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO0011,2026,Nonresident,32,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO1501,2026,Resident,0,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO1501,2026,Resident,1,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO1501,2026,Resident,2,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO1501,2026,Resident,3,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO1501,2026,Resident,4,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO1501,2026,Resident,5,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO1501,2026,Resident,6,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO1501,2026,Resident,7,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO1501,2026,Resident,8,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO1501,2026,Resident,9,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO1501,2026,Resident,10,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO1501,2026,Resident,11,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO1501,2026,Resident,12,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO1501,2026,Resident,13,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO1501,2026,Resident,14,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO1501,2026,Resident,15,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO1501,2026,Resident,16,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO1501,2026,Resident,17,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO1501,2026,Resident,18,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO1501,2026,Resident,19,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO1501,2026,Resident,20,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO1501,2026,Resident,21,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO1501,2026,Resident,22,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO1501,2026,Resident,23,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO1501,2026,Resident,24,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO1501,2026,Resident,25,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO1501,2026,Resident,26,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO1501,2026,Resident,27,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO1501,2026,Resident,28,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO1501,2026,Resident,29,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO1501,2026,Resident,30,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO1501,2026,Resident,31,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO1501,2026,Resident,32,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO1501,2026,Nonresident,0,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO1501,2026,Nonresident,1,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO1501,2026,Nonresident,2,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO1501,2026,Nonresident,3,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO1501,2026,Nonresident,4,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO1501,2026,Nonresident,5,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO1501,2026,Nonresident,6,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO1501,2026,Nonresident,7,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO1501,2026,Nonresident,8,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO1501,2026,Nonresident,9,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO1501,2026,Nonresident,10,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO1501,2026,Nonresident,11,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO1501,2026,Nonresident,12,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO1501,2026,Nonresident,13,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO1501,2026,Nonresident,14,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO1501,2026,Nonresident,15,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO1501,2026,Nonresident,16,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO1501,2026,Nonresident,17,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO1501,2026,Nonresident,18,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO1501,2026,Nonresident,19,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO1501,2026,Nonresident,20,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO1501,2026,Nonresident,21,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO1501,2026,Nonresident,22,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO1501,2026,Nonresident,23,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO1501,2026,Nonresident,24,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO1501,2026,Nonresident,25,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO1501,2026,Nonresident,26,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO1501,2026,Nonresident,27,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO1501,2026,Nonresident,28,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO1501,2026,Nonresident,29,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO1501,2026,Nonresident,30,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO1501,2026,Nonresident,31,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO1501,2026,Nonresident,32,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO1503,2026,Resident,0,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO1503,2026,Resident,1,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO1503,2026,Resident,2,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO1503,2026,Resident,3,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO1503,2026,Resident,4,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO1503,2026,Resident,5,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO1503,2026,Resident,6,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO1503,2026,Resident,7,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO1503,2026,Resident,8,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO1503,2026,Resident,9,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO1503,2026,Resident,10,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO1503,2026,Resident,11,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO1503,2026,Resident,12,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO1503,2026,Resident,13,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO1503,2026,Resident,14,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO1503,2026,Resident,15,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO1503,2026,Resident,16,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO1503,2026,Resident,17,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO1503,2026,Resident,18,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO1503,2026,Resident,19,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO1503,2026,Resident,20,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO1503,2026,Resident,21,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO1503,2026,Resident,22,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO1503,2026,Resident,23,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO1503,2026,Resident,24,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO1503,2026,Resident,25,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO1503,2026,Resident,26,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO1503,2026,Resident,27,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO1503,2026,Resident,28,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO1503,2026,Resident,29,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO1503,2026,Resident,30,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO1503,2026,Resident,31,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO1503,2026,Resident,32,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO1503,2026,Nonresident,0,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO1503,2026,Nonresident,1,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO1503,2026,Nonresident,2,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO1503,2026,Nonresident,3,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO1503,2026,Nonresident,4,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO1503,2026,Nonresident,5,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO1503,2026,Nonresident,6,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO1503,2026,Nonresident,7,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
LO1503,2026,Nonresident,8,25.0,INSUFFICIENT DATA,0.0,50.0,50.0,0.0,50.0
